Episode,Text,Start,End
38,do you think is the most common strategy,905990.0,907939.0
38,in the survey of making plurals well as,907940.0,911659.0
38,a very anglocentric person I'm gonna say,911660.0,914839.0
38,suffixes you are correct,914840.0,916879.0
38,I don't know how distributed the survey,916880.0,919309.0
38,is it could just be if you look at the,919310.0,920899.0
38,map and where the plural suffixes are it,920900.0,923419.0
38,is really obviously an indo-european,923420.0,926229.0
38,Europe kind of area phenomenon yeah so,926230.0,929869.0
38,it's not quite clear if that's just like,929870.0,931159.0
38,indo-european languages are more likely,931160.0,932719.0
38,to be in walls in the first place which,932720.0,934069.0
38,is definitely true and so if we actually,934070.0,936529.0
38,just had grammars for a thousand,936530.0,938299.0
38,languages of Papua New Guinea,938300.0,939289.0
38,probably this ratio would shift but,939290.0,941629.0
38,plural suffix is a very common and the,941630.0,943729.0
38,next two most common are plural words so,943730.0,946849.0
38,not using any kind of morphology and,946850.0,948889.0
38,plural prefixes so putting something on,948890.0,951529.0
38,the start of the word rather than the,951530.0,953179.0
38,end but of course that's not the only,953180.0,955399.0
38,options that you have what are these,955400.0,957619.0
38,other options we talked about,957620.0,959029.0
38,reduplication already you can have a,959030.0,961549.0
38,change in the tone of a word so there,961550.0,963679.0
38,are some African languages that have,963680.0,965269.0
38,systems where the the tone or the pitch,965270.0,968089.0
38,of the word changes depending on whether,968090.0,970669.0
38,it's plural or not don't eat which is,970670.0,973339.0
38,obviously very different to something,973340.0,975319.0
38,like Mandarin tone which more people are,975320.0,977719.0
38,familiar with where the tone can change,977720.0,979519.0
38,whether it means a particular thing at,979520.0,982009.0
38,all,982010.0,982219.0
38,this is used grammatically,982220.0,983929.0
38,that's really interesting I know people,983930.0,985879.0
38,use tone for that another one of my,985880.0,987409.0
38,favorite less common types of plurals is,987410.0,990739.0
38,when you just have a completely,990740.0,992599.0
38,different word that means the plural,992600.0,994369.0
38,thing oh yes that is super great and,994370.0,996799.0
38,it's a huge pain if you're trying to,996800.0,998509.0
38,learn the language because you're like,998510.0,999709.0
38,okay great so instead of memorizing this,999710.0,1001329.0
38,one list of nouns and then saying I add,1001330.0,1002949.0
38,this thing to them now they're plural,1002950.0,1004539.0
38,you're like now I'd remember eyes to,1004540.0,1006309.0
38,lists of nouns and all of their,1006310.0,1008049.0
38,associations with each other so it's a,1008050.0,1009939.0
38,bit of a pain but like once you know it,1009940.0,1011799.0
38,it's very satisfying to be like oh yeah,1011800.0,1013719.0
38,actually these are we're ones,1013720.0,1015279.0
38,historically completely different words,1015280.0,1016509.0
38,and now just one of them is the plural,1016510.0,1018129.0
38,of the other it would be a very,1018130.0,1019629.0
38,interesting language to have this fascia,1019630.0,1021609.0
38,Gretchen I don't know if there are any,1021610.0,1023829.0
38,languages that do this for all of their,1023830.0,1025689.0
38,plurals but I think there are quite a,1025690.0,1027189.0
38,few languages that do this in a few,1027190.0,1028779.0
38,educators and one of them is English so,1028780.0,1030909.0
38,English singular is person and the,1030910.0,1033819.0
38,pluralist people and those are,1033820.0,1035739.0
38,historically completely different words,1035740.0,1037689.0
38,this thing happens across languages so,1037690.0,1040149.0
38,often and across different parts of,1040150.0,1041829.0
38,grammar that linguists call it's,1041830.0,1044079.0
38,ablation because one form just,1044080.0,1046869.0
38,completely takes over and so pleats the,1046870.0,1049569.0
38,part of the paradigm where the other one,1049570.0,1051459.0
38,would be yeah it's the same thing that,1051460.0,1052959.0
38,happens things like dangerous for two B,1052960.0,1055089.0
38,which is B and is our was and so like,1055090.0,1059349.0
38,why do some of them have B's in them and,1059350.0,1060789.0
38,some of them have double use some of,1060790.0,1062289.0
38,them have neither it's because they were,1062290.0,1064599.0
38,once three different verbs it's crashing,1064600.0,1066699.0
38,into each other yeah but that's that's,1066700.0,1068619.0
38,verbs we're not in verbs right now who,1068620.0,1070029.0
38,pronounce I think people in person is a,1070030.0,1072549.0
38,really good reminder as well that even,1072550.0,1074559.0
38,though English would just fall into the,1074560.0,1076569.0
38,walls category of a language that has,1076570.0,1078249.0
38,plural suffixes with the S suffix it,1078250.0,1080949.0
38,doesn't mean that it doesn't,1080950.0,1081849.0
38,occasionally use these other things like,1081850.0,1083859.0
38,foot feet which is just a modification,1083860.0,1087269.0
38,internal to the word or person and,1087270.0,1090669.0
38,people which is the solution or sheep,1090670.0,1093549.0
38,and sheep where there's no change at all,1093550.0,1095559.0
38,yeah so there are some words like that,1095560.0,1097629.0
38,in English sheep sheep moose moose emoji,1097630.0,1100659.0
38,emoji emoji is a really interesting one,1100660.0,1102879.0
38,because some people say emoji emoji and,1102880.0,1105129.0
38,some people say emoji emojis which kind,1105130.0,1107379.0
38,of brings us to the English side of like,1107380.0,1109419.0
38,do you adapt the plural for the way that,1109420.0,1112299.0
38,you do it internally in a language in,1112300.0,1113979.0
38,which case would be emojis,1113980.0,1115119.0
38,or do you make it more similar to what,1115120.0,1117538.0
38,the source language does in which case,1117539.0,1119428.0
38,it would be emoji because Japanese does,1119429.0,1121648.0
38,not have the English plural strategy of,1121649.0,1123329.0
38,just add an S to it and one of the,1123330.0,1125038.0
38,strategies that it does have among,1125039.0,1126358.0
38,others is just keep the word the same,1126359.0,1127978.0
38,but I think the best known example of do,1127979.0,1131038.0
38,you do the source language versus the,1131039.0,1133199.0
38,target language in terms of plural in,1133200.0,1134758.0
38,English is a certain little creature,1134759.0,1137128.0
38,with eight legs the octopus the octopus,1137129.0,1141209.0
38,which I just avoid talking about in the,1141210.0,1144478.0
38,plural at all to save myself a,1144479.0,1146699.0
38,grammatical crisis I admit that I have,1146700.0,1149488.0
38,also done this so if you're gonna,1149489.0,1151888.0
38,PluralEyes octopus as if it's English it,1151889.0,1154199.0
38,was just octopuses it's very easy but,1154200.0,1157888.0
38,you also have a there's a fairly,1157889.0,1159628.0
38,long-standing tradition in English of,1159629.0,1161128.0
38,when a word is borrowed from Latin to,1161129.0,1163798.0
38,make the plural the actual Latin thing,1163799.0,1166168.0
38,because historically many English,1166169.0,1167518.0
38,speakers did learn Latin and so you want,1167519.0,1169589.0
38,to show off your education by using the,1169590.0,1171478.0
38,Latin form even though it's in English,1171479.0,1172949.0
38,so if you're going to pretend that,1172950.0,1174778.0
38,octopus is Latin then you want to say,1174779.0,1176638.0
38,octopi however there is yet a third,1176639.0,1179128.0
38,complication which is that octopus in,1179129.0,1181108.0
38,fact is actually Greek octo meaning ate,1181109.0,1183778.0
38,and post meaning feet and so Greek does,1183779.0,1186839.0
38,not make things plural by adding I to it,1186840.0,1190678.0
38,so in that case there has recently,1190679.0,1192538.0
38,become popular a yet even more obscure,1192539.0,1194998.0
38,and yet even more pretentious to be,1194999.0,1197038.0
38,honest plural it's this leg you say up,1197039.0,1199888.0
38,to parties well this is where I used to,1199889.0,1203008.0
38,say octopodes but I have recently,1203009.0,1204658.0
38,learned that apparently it is for,1204659.0,1207719.0
38,maximum pretentiousness octopod ease,1207720.0,1210408.0
38,you've out pretentious to out,1210409.0,1212728.0
38,pretentiousness I know which just sounds,1212729.0,1216598.0
38,like I don't know like you know,1216599.0,1218278.0
38,Sophocles and Euripides and like another,1218279.0,1220108.0
38,Greek playwright because I guess they,1220109.0,1221398.0
38,are all Greek to be fair but our choppa,1221399.0,1223709.0
38,tease really really sounds like you,1223710.0,1225538.0
38,should be writing someplace I'm looking,1225539.0,1227308.0
38,forward to your Greek tragedy about,1227309.0,1228778.0
38,octave octopuses about those octopus,1228779.0,1233219.0
38,things sea creatures of all kinds we've,1233220.0,1236189.0
38,been starting to explore the different,1236190.0,1238738.0
38,options that you have for plurals across,1238739.0,1240959.0
38,languages which is part of why linguists,1240960.0,1244228.0
38,do typological surveys to see what other,1244229.0,1248038.0
38,potential things that languages can do,1248039.0,1250108.0
38,but,1250109.0,1251548.0
38,Ifind this kind of typology work is not,1251549.0,1253859.0
38,just useful and interesting as a,1253860.0,1255528.0
38,linguist doing linguistic analysis it's,1255529.0,1258388.0
38,also a really handy way to think about,1258389.0,1260339.0
38,language if you're learning a language,1260340.0,1263339.0
38,yeah like when you're learning a new,1263340.0,1264599.0
38,language it's interesting to be more,1264600.0,1266128.0
38,aware of sort of the search space or,1266129.0,1267928.0
38,like what are some things that some,1267929.0,1269008.0
38,languages do so that things are less of,1269009.0,1270778.0
38,a surprise to you if a language that,1270779.0,1272128.0
38,you're learning does something slightly,1272129.0,1272969.0
38,differently one of my favorite things in,1272970.0,1275248.0
38,language is doing things differently is,1275249.0,1277319.0
38,also that some languages don't have this,1277320.0,1280038.0
38,singular plural distinction they make,1280039.0,1282329.0
